item_id,store_id,dept_id,cat_id,state_id,mean_demand,std_demand,total_demand,zero_days,zero_percentage,cv
HOUSEHOLD_1_179,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.726607422895975,2.056983167187135,3303,718,37.53267119707266,1.1913438688552798
HOUSEHOLD_1_180,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7449032932566649,1.154741183283486,1425,1157,60.480920020909565,1.5501893920149534
HOUSEHOLD_1_181,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.6021955044432828,0.8060540991223828,1152,1065,55.6717198118139,1.338525600365554
HOUSEHOLD_1_182,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.32723470987977,0.6234399238987763,626,1427,74.594877156299,1.905176636451053
HOUSEHOLD_1_183,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.01150026136957658,0.11144494637311898,22,1892,98.9022477783586,9.690644655080757
HOUSEHOLD_1_184,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5070569785676947,0.8666758051599551,970,1288,67.32880292733925,1.7092276446092722
HOUSEHOLD_1_185,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.34448510193413484,0.7459739631343545,659,1489,77.83585990590696,2.1654752526191507
HOUSEHOLD_1_186,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.8039728175640355,1.10615665021983,1538,1024,53.52848928384736,1.3758632456895545
HOUSEHOLD_1_187,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.10297961317302666,0.3288061772522254,197,1731,90.48614741244118,3.192924959814757
HOUSEHOLD_1_188,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.6602195504443282,0.8872477270628797,1263,1069,55.88081547307894,1.3438676974436174
HOUSEHOLD_1_189,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.08625196027182436,0.41718348972350766,165,1789,93.51803450078411,4.836800096006486
HOUSEHOLD_1_190,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.09409304756926294,0.35360017151548456,180,1765,92.26346053319394,3.7579840450506774
HOUSEHOLD_1_191,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,3.3303711447987454,2.888732025963645,6371,547,28.593831677992682,0.867390419976213
HOUSEHOLD_1_192,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3758494511238892,0.6053994517272366,719,1306,68.26973340303188,1.610749862523232
HOUSEHOLD_1_193,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.21536853110297963,0.6888487778136727,412,1677,87.6633559853633,3.1984653202853295
HOUSEHOLD_1_194,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3700993204391009,0.6784063596953284,708,1371,71.6675378985886,1.833038652679609
HOUSEHOLD_1_195,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.1876633559853633,0.4718148300889593,359,1612,84.26555148980658,2.5141553480784937
HOUSEHOLD_1_196,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.0637741766858337,1.0785614233580878,2035,710,37.1144798745426,1.013900738517947
HOUSEHOLD_1_197,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.062205959226346,1.0981149431047326,2032,705,36.853110297961315,1.0338060463382646
HOUSEHOLD_1_198,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,2.2237323575535806,2.233522012662904,4254,526,27.49607945635128,1.0044023531321429
HOUSEHOLD_1_199,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.09984317825405123,0.46752819313635413,191,1793,93.72713016204914,4.682625306124845
HOUSEHOLD_1_200,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.26659696811291167,0.6085322326473078,510,1532,80.083638264506,2.28259247265549
HOUSEHOLD_1_201,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.08625196027182436,0.362153330523381,165,1779,92.99529534762154,4.198783765401381
HOUSEHOLD_1_202,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.6769472033455306,1.060993793747183,1295,1191,62.25823314166231,1.5673213339292362
HOUSEHOLD_1_203,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.2932566649242028,0.6214787883769379,561,1489,77.83585990590696,2.1192315903120895
HOUSEHOLD_1_204,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.4411918452692107,2.2091993478810923,2757,833,43.544171458442236,1.532897480049521
HOUSEHOLD_1_205,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.18139048614741243,0.459703322845251,347,1620,84.68374281233665,2.5343298461180552
HOUSEHOLD_1_206,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.11500261369576581,0.4133617061337037,220,1744,91.16570831155254,3.59436792651716
HOUSEHOLD_1_207,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.14218504966021955,0.39034213247235316,272,1668,87.192890747517,2.745310659630925
HOUSEHOLD_1_208,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.1468897020386827,0.5163255241883905,281,1732,90.53842132775745,3.5150559707202524
HOUSEHOLD_1_209,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.06952430737062205,0.31502911062912886,133,1806,94.40669106116049,4.531208185214463
HOUSEHOLD_1_210,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.10141139571353894,0.3689903313921273,194,1753,91.63617354939885,3.638548989449173
HOUSEHOLD_1_211,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.352848928384736,0.6552120346303463,675,1389,72.60846837428123,1.8569194403671887
HOUSEHOLD_1_212,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5535807631991636,0.8311275460413732,1059,1172,61.26502875065343,1.5013663792041048
HOUSEHOLD_1_213,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.14950339780449556,0.5150669352792367,286,1722,90.01568217459489,3.445185479682447
HOUSEHOLD_1_214,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.8818609513852588,1.2620342413191754,1687,1100,57.5013068478829,1.43110344021552
HOUSEHOLD_1_215,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7579717720857292,1.0059813092698515,1450,991,51.803450078410876,1.3272015480229145
HOUSEHOLD_1_216,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.052273915316257184,0.24500513237341986,100,1823,95.29534762153685,4.686948182303523
HOUSEHOLD_1_217,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7459487715629901,1.1186258528344069,1427,1137,59.43544171458443,1.4996014411157814
HOUSEHOLD_1_218,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.45791949817041294,0.8273762910483227,876,1328,69.41975953998954,1.8068160328486773
HOUSEHOLD_1_219,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3288029273392577,0.7481437834139084,629,1510,78.93361212754836,2.2753562125132065
HOUSEHOLD_1_220,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.4929430214323053,0.8869564841671432,943,1332,69.62885520125457,1.799308328962614
HOUSEHOLD_1_221,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.19759539989545216,0.531098243813079,378,1626,84.9973863042342,2.6878067206730694
HOUSEHOLD_1_222,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5368531102979613,1.0464254396240933,1027,1346,70.36069001568217,1.9491839006824638
HOUSEHOLD_1_223,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.41766858337689494,0.7207630493922307,799,1330,69.52430737062207,1.7256817440392207
HOUSEHOLD_1_224,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3423941453214846,0.6638970762338191,655,1432,74.8562467328803,1.9389848959317495
HOUSEHOLD_1_225,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.6952430737062206,1.1042251282577773,1330,1166,60.951385258755884,1.5882576468850587
HOUSEHOLD_1_226,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5734448510193414,1.1072060936916086,1097,1349,70.51751176163094,1.9307978643865515
HOUSEHOLD_1_227,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.36748562467328805,0.9408938168625565,703,1563,81.70412963930998,2.5603554362134715
HOUSEHOLD_1_228,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.22530057501306847,0.5234538160889816,431,1560,81.54730789336121,2.323357657026037
HOUSEHOLD_1_229,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.25300575013068477,0.5819572807694388,484,1541,80.55410350235232,2.3001741283304473
HOUSEHOLD_1_230,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3993727130162049,0.7469881110863901,764,1357,70.935703084161,1.870403477105058
HOUSEHOLD_1_231,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.09200209095661264,0.3672010724530724,176,1777,92.89074751698902,3.9912252931973153
HOUSEHOLD_1_232,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3240982749607946,0.6576946668901985,620,1451,75.84945112388918,2.029306286711209
HOUSEHOLD_1_233,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.17773131207527443,0.5060157737994891,340,1657,86.61787767903816,2.8470828684659493
HOUSEHOLD_1_234,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.4997386304234188,1.7791578489036637,2869,734,38.36905384213278,1.1863119431692954
HOUSEHOLD_1_235,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3768949294302143,0.703123171640873,721,1378,72.0334553058024,1.8655681377933289
HOUSEHOLD_1_236,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.389440669106116,1.4748354105596069,2658,636,33.24621014113957,1.0614597969904167
HOUSEHOLD_1_237,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.061683220073183484,0.3074403197786661,118,1824,95.34762153685311,4.984180777428714
HOUSEHOLD_1_238,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3998954521693675,0.7322087790903711,765,1369,71.5629900679561,1.8310005155553983
HOUSEHOLD_1_239,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.18714061683220073,0.5169732372375874,358,1642,85.8337689492943,2.7624854827807392
HOUSEHOLD_1_241,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3355985363303711,0.6104673340476786,642,1399,73.1312075274438,1.8190405140704193
HOUSEHOLD_1_242,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.04966021955044433,0.256996531347891,95,1833,95.81808677469942,5.175098573352795
HOUSEHOLD_1_243,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.3220073183481442,1.2100614398578953,2529,557,29.116570831155254,0.9153212868517808
HOUSEHOLD_1_244,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.18243596445373758,0.5645238340477507,349,1689,88.2906429691584,3.09436703304684
HOUSEHOLD_1_245,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.20125457396759017,0.5457696712053267,385,1632,85.31102979613173,2.711837353287766
HOUSEHOLD_1_246,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.23157344485101933,0.7634474235880008,443,1681,87.87245164662833,3.296783118112518
HOUSEHOLD_1_247,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.3962362780972295,1.4033829608978516,2671,599,31.312075274438055,1.005118533956417
HOUSEHOLD_1_248,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.45844223732357553,0.7512006282091144,877,1269,66.33559853633038,1.6385938446568253
HOUSEHOLD_1_249,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.37846314688970206,0.7202948176232477,724,1409,73.65394668060638,1.9032099255708186
HOUSEHOLD_1_250,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.08938839519079979,0.32960178238131477,171,1766,92.31573444851018,3.6872994719032466
HOUSEHOLD_1_251,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7313120752744381,0.9825609115581928,1399,1045,54.62624150548876,1.34355898771324
HOUSEHOLD_1_252,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.17145844223732357,0.48067335905988734,328,1651,86.30423418714062,2.8034394386633066
HOUSEHOLD_1_253,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.07475169890224778,0.315491337481104,143,1796,93.88395190799791,4.22052397623323
HOUSEHOLD_1_254,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.1777313120752744,1.9560510334197005,2253,1172,61.26502875065343,1.6608635716519695
HOUSEHOLD_1_255,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.20230005227391532,0.4972255028822708,387,1597,83.48144276006273,2.457861465151897
HOUSEHOLD_1_256,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.36330371144798745,0.6983632690186822,695,1417,74.07213800313643,1.9222574584643726
HOUSEHOLD_1_257,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.2341871406168322,0.5625536520222649,448,1578,82.48823836905385,2.402154322139716
HOUSEHOLD_1_258,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.0501829587036069,0.23004278750229443,96,1822,95.2430737062206,4.584081796790513
HOUSEHOLD_1_259,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.788813382122321,0.931963949141083,1509,925,48.3533716675379,1.1814758347958196
HOUSEHOLD_1_260,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.03240982749607946,0.1885734137464482,62,1855,96.96811291165707,5.818402266079926
HOUSEHOLD_1_261,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.11657083115525353,0.39146537320242847,223,1731,90.48614741244118,3.35817604904146
HOUSEHOLD_1_262,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.9168844746471511,1.4474376131888114,1754,1134,59.278619968635645,1.5786477503022782
HOUSEHOLD_1_263,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.08677469942498693,0.3279161094559387,166,1769,92.47255619445896,3.778936851742233
HOUSEHOLD_1_264,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.09095661265028751,0.3346870997013616,174,1765,92.26346053319394,3.6796346076362343
HOUSEHOLD_1_265,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5980135912179823,0.8458217673708189,1144,1101,57.553580763199164,1.414385525332497
HOUSEHOLD_1_266,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.16466283324621014,0.523071876549836,315,1696,88.6565603763722,3.176623809015353
HOUSEHOLD_1_267,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.19393622582331416,0.5671672527424774,371,1660,86.77469942498693,2.924503920475362
HOUSEHOLD_1_268,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.31468897020386827,0.5824118623217184,602,1423,74.38578149503398,1.8507539744542314
HOUSEHOLD_1_269,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3288029273392577,0.6477281502637792,629,1431,74.80397281756403,1.9699585873682188
HOUSEHOLD_1_270,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.10454783063251437,0.3550962167576466,200,1740,90.95661265028751,3.3964953132868896
HOUSEHOLD_1_271,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.06272869837950862,0.27105148983827093,120,1805,94.35441714584422,4.321012500505103
HOUSEHOLD_1_272,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.458964976476738,1.4886299812421615,2791,654,34.1871406168322,1.0203329108263186
HOUSEHOLD_1_274,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.05070569785676947,0.24639826771424495,97,1827,95.50444328280187,4.859380269457223
HOUSEHOLD_1_275,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.63617354939885,0.9161432229795126,1217,1112,58.12859383167799,1.440083800788667
HOUSEHOLD_1_276,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.11761630946157867,0.34115875208936336,225,1700,88.86565603763722,2.9006075233197874
HOUSEHOLD_1_277,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.1045478306325143,1.4903964598973067,2113,932,48.7192890747517,1.3493272256429476
HOUSEHOLD_1_278,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.6952430737062206,0.8425549880776237,1330,959,50.130684788290644,1.2118854828514993
HOUSEHOLD_1_279,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7328802927339257,1.4068908845681924,1402,1263,66.02195504443283,1.919673510826642
HOUSEHOLD_1_280,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3366440146366963,0.6648690588100532,644,1423,74.38578149503398,1.9749914743845214
HOUSEHOLD_1_281,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.2451646628332462,0.6212829944309127,469,1579,82.54051228437011,2.5341457747256633
HOUSEHOLD_1_282,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7475169890224778,0.9997517227612731,1430,1037,54.2080501829587,1.337430101847773
HOUSEHOLD_1_283,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.549398849973863,1.0671938060170612,1051,1367,71.45844223732357,1.9424755003907117
HOUSEHOLD_1_284,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.40407736539466804,0.8788091613818212,773,1474,77.0517511761631,2.174853720211415
HOUSEHOLD_1_285,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.9362258233141663,1.1706441451899545,1791,931,48.66701515943544,1.2503865157724081
HOUSEHOLD_1_286,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.09618400418191322,0.3703880578597111,184,1768,92.42028227914271,3.8508280145958005
HOUSEHOLD_1_287,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7642446419236801,0.933644256139776,1462,929,48.562467328802924,1.2216562667547137
HOUSEHOLD_1_288,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.22425509670674335,0.5473378724399759,429,1566,81.86095138525874,2.4406931234910814
HOUSEHOLD_1_289,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.40407736539466804,0.6559385130662743,773,1299,67.90381599581808,1.6232993214693179
HOUSEHOLD_1_290,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.16675378985886044,0.4796079842256235,319,1666,87.08834291688447,2.8761444320489584
HOUSEHOLD_1_291,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.564035546262415,0.8637291573827991,1079,1181,61.735493988499734,1.5313381631819227
HOUSEHOLD_1_292,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.42498693152117095,0.8407401179667962,813,1402,73.28802927339257,1.9782728729034207
HOUSEHOLD_1_293,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3120752744380554,0.8145804748331101,597,1585,82.85415577626765,2.610205106123517
HOUSEHOLD_1_294,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.9283847360167277,1.7472615616648501,3689,472,24.673288029273394,0.9060751877107233
HOUSEHOLD_1_295,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3314166231050706,0.6898402962924056,634,1462,76.42446419236802,2.0814897268255077
HOUSEHOLD_1_296,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.08886565603763721,0.3651193695401416,170,1783,93.20439100888656,4.108666787825241
HOUSEHOLD_1_297,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.04443282801881861,0.2698434475804237,85,1846,96.49764767381077,6.073064884957066
HOUSEHOLD_1_298,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.46994249869315213,0.7627993251828453,899,1267,66.23105070569785,1.6231758721632736
HOUSEHOLD_1_299,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.14166231050705697,0.46341550453045877,271,1708,89.28384736016727,3.27126885670394
HOUSEHOLD_1_300,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.030318870883429168,0.18330061033546005,58,1859,97.17720857292211,6.045759785719571
HOUSEHOLD_1_301,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5891270256142185,0.9122176992486889,1127,1201,62.78097229482488,1.548422767225148
HOUSEHOLD_1_302,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.11761630946157867,0.3844086982174643,225,1725,90.17250392054365,3.268328176400041
HOUSEHOLD_1_303,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,2.313643491897543,2.4353367350333497,4426,531,27.75744903293257,1.0525980962762762
HOUSEHOLD_1_304,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.3962362780972295,2.011948214488529,2671,979,51.17616309461579,1.4409797582615336
HOUSEHOLD_1_305,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.23366440146366962,0.659875104095523,447,1606,83.95190799790905,2.824029248623569
HOUSEHOLD_1_306,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.4777835859905907,1.1802297934192199,914,1413,73.8630423418714,2.4702183750667044
HOUSEHOLD_1_307,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.37062205959226346,0.845931983300585,709,1497,78.254051228437,2.2824652807532004
HOUSEHOLD_1_308,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.0334553058024046,0.199186184780599,64,1856,97.02038682697334,5.953799554457592
HOUSEHOLD_1_309,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.41871406168322006,0.7604261483456037,801,1342,70.15159435441714,1.8160989036019226
HOUSEHOLD_1_310,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.4239414532148458,0.8741952310610107,811,1439,75.2221641400941,2.062065939605072
HOUSEHOLD_1_311,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.21275483533716674,0.5982928914006151,407,1626,84.9973863042342,2.812123590293309
HOUSEHOLD_1_312,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.19236800836382645,0.47599739642436695,368,1603,83.79508625196027,2.4744103786951466
HOUSEHOLD_1_313,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.35755358076319915,0.6417456868160893,684,1379,72.08572922111867,1.7948238287707294
HOUSEHOLD_1_314,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.02770517511761631,0.17939290012265766,53,1865,97.49085206481965,6.475068262917813
HOUSEHOLD_1_315,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.12598013591217982,0.3844783914557786,241,1706,89.17929952953476,3.0518969413066577
HOUSEHOLD_1_316,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5959226346053319,0.845443174539535,1140,1089,56.92629377940408,1.4187129762229216
HOUSEHOLD_1_317,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.2216414009409305,0.6776559579025963,424,1660,86.77469942498693,3.0574430364803455
HOUSEHOLD_1_318,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.0052273915316257,1.2851639196046156,1923,923,48.24882383690539,1.2784807998978833
HOUSEHOLD_1_319,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.9309984317825405,1.1079051704136669,1781,860,44.95556717198118,1.1900182992708281
HOUSEHOLD_1_320,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.15211709357030842,0.4307322786898515,291,1670,87.2974385781495,2.8315836739989204
HOUSEHOLD_1_321,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.7511761630946158,1.65097281035133,1437,1104,57.71040250914794,2.19785037313994
HOUSEHOLD_1_322,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3376894929430214,0.7402972755958287,646,1492,77.99268165185572,2.192242551416131
HOUSEHOLD_1_323,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.10245687401986409,0.42164157470152924,196,1754,91.68844746471511,4.115307818387885
HOUSEHOLD_1_324,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.523784631468897,0.8572749833669322,1002,1242,64.92420282279143,1.6366936558692031
HOUSEHOLD_1_325,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.31730266596968115,0.6331156279923676,607,1450,75.79717720857292,1.9953051010698504
HOUSEHOLD_1_326,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.20125457396759017,0.5341462653172177,385,1616,84.47464715107161,2.6540826118229544
HOUSEHOLD_1_327,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.6701515943544172,2.185065519928302,3195,846,44.22373235755358,1.3083037056722508
HOUSEHOLD_1_328,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.35180345007841085,0.7495592422098695,673,1476,77.15629900679562,2.130619361586152
HOUSEHOLD_1_329,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5854678515420805,0.9778605730634233,1120,1246,65.13329848405645,1.6702207823842223
HOUSEHOLD_1_330,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.23680083638264507,0.5979957901358679,453,1590,83.11552535284893,2.5253111402426387
HOUSEHOLD_1_331,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.23261892315734448,0.5864065892053667,445,1583,82.74960794563513,2.520889449774981
HOUSEHOLD_1_332,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.15734448510193413,0.4606022696737559,301,1673,87.45426032409827,2.927349308591013
HOUSEHOLD_1_333,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3366440146366963,0.6276413869011921,644,1402,73.28802927339257,1.8644067905931374
HOUSEHOLD_1_334,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.8405645582854155,2.0960677707357793,3521,750,39.20543648719289,1.1388178487411378
HOUSEHOLD_1_335,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.21641400940930475,0.49601160320593773,414,1566,81.86095138525874,2.291956997422606
HOUSEHOLD_1_336,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.2697334030318871,0.6036922499540469,516,1515,79.19498170412965,2.23810712046917
HOUSEHOLD_1_337,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.19236800836382645,0.48362764306333145,368,1606,83.95190799790905,2.514075220598242
HOUSEHOLD_1_338,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.6414009409304757,1.0633690257260668,1227,1241,64.87192890747518,1.6578850417391735
HOUSEHOLD_1_339,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.207527443805541,1.5467964608241846,2310,928,48.51019341348667,1.2809617443968249
HOUSEHOLD_1_340,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.2801881860951385,0.6127221364128391,536,1496,78.20177731312076,2.18682359507045
HOUSEHOLD_1_341,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.15159435441714583,0.48837834573959715,290,1679,87.76790381599582,3.2216130186201704
HOUSEHOLD_1_342,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.30527966544694196,0.6813860609891788,584,1513,79.09043387349712,2.23200605252106
HOUSEHOLD_1_343,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.5086251960271825,0.8427973458950091,973,1256,65.65603763721903,1.6570106091440413
HOUSEHOLD_1_344,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.25143753267119706,0.5848767647193334,481,1540,80.50182958703607,2.326131498769407
HOUSEHOLD_1_345,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,1.1291165708311552,1.3384224240700326,2160,783,40.93047569262937,1.18537134131758
HOUSEHOLD_1_346,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.3497124934657606,0.6880032740931395,669,1421,74.28123366440146,1.967339706039127
HOUSEHOLD_1_347,CA_4,HOUSEHOLD_1,HOUSEHOLD,CA,0.9811813904861474,1.1192782272652686,1877,815,42.603240982749604,1.1407454708356202
